Date,Temperature,precipitation (mm),Wind Speed (m/s),Humidity (%),Pressure (hPa),Condition
2022-08-25,25,0.3,1.9,75,1006.9,rain
2022-08-26,24.4,0.1,2.3,66.4,1006.7,rain
2022-08-27,23.3,,2.5,66.3,1009.2,clouds
2022-08-28,21.6,,2.4,69.5,1015.8,clouds
2022-08-29,22.2,0.1,1.4,75.8,1015.9,rain
2022-08-30,21.4,40.2,1.1,89.3,1011.5,rain
2022-08-31,21.3,21.1,1.8,92.4,1008.7,rain
2022-09-01,22.4,0.1,1.7,82.9,1014,rain
2022-09-02,22.1,47.9,3,90.6,1016.7,rain
2022-09-03,21.3,25.2,3.1,95.4,1015.9,rain
2022-09-04,22.8,14.3,1.7,98.1,1011.4,rain
2022-09-05,24.2,36.3,2.9,92.3,1005.6,rain
2022-09-06,22.3,342.4,5.5,75.8,1000.5,rain
2022-09-07,21.8,,2.1,66.5,1016.4,clear
2022-09-08,21.2,,2,72.9,1018.3,clouds
2022-09-09,22.5,,2.8,76.8,1018.4,clouds
2022-09-10,22.4,,3.6,82.1,1018.4,clouds
2022-09-11,22.9,,2.5,82.4,1015.7,clouds
2022-09-12,22.3,0.5,1,82.6,1015,rain
2022-09-13,23.6,,3.5,78.9,1017,clouds
2022-09-14,23.5,,4.9,81,1017.8,clouds
2022-09-15,23.3,,4.5,78.4,1014.3,clouds
2022-09-16,23.1,0.1,1.6,90.5,1010.7,rain
2022-09-17,25,0.1,1.5,89.9,1008.4,rain
2022-09-18,24.9,8.7,4.8,83.3,1002.4,rain
2022-09-19,22,36.7,5.9,80.1,998.1,rain
2022-09-20,19.3,,4.3,62.8,1014,clouds
2022-09-21,18.6,,2.8,64.3,1018.6,clouds
2022-09-22,19.8,,1.8,72.6,1015.7,clouds
2022-09-23,21.7,,2.6,61.3,1011.7,clouds
2022-09-24,19.7,,2.4,51.9,1015.7,clouds
2022-09-25,19.4,,1.4,67.3,1016.5,clouds
2022-09-26,19.5,0.1,1.4,74.6,1016.7,rain
2022-09-27,20.5,,2.1,76.3,1016.2,clouds
2022-09-28,20.5,,1.6,77.3,1013.8,clouds
2022-09-29,21.4,,2.3,71.4,1014,clear
2022-09-30,22.2,,2.2,68.5,1015.5,clear
2022-10-01,23,,2.3,56.8,1017,clouds
2022-10-02,22.6,,2.1,68.4,1018,clouds
2022-10-03,24.9,1.4,2.3,76.6,1013.9,rain
2022-10-04,20.2,9.9,3.4,84.1,1012.8,rain
2022-10-05,16.4,0.1,2.2,80.8,1020.2,rain
2022-10-06,17.1,4,1.8,86.3,1018.6,rain
2022-10-07,16.1,0.1,2.9,73.8,1018.5,rain
2022-10-08,16.5,,3.2,63.1,1025,clouds
2022-10-09,16.3,0.4,1.2,73.9,1017.3,rain
2022-10-10,14.3,,4.6,50.6,1012.1,clouds
2022-10-11,14.2,,2.8,54,1019.6,clear
2022-10-12,16,,2.3,67,1026.5,clouds
2022-10-13,18.4,,2.8,65.8,1024.9,clouds
2022-10-14,17.7,,1.7,73.3,1020.4,clouds
2022-10-15,18.4,,1.7,77.3,1019.6,clouds
2022-10-16,18.7,,1.6,79.9,1017.3,clouds
2022-10-17,16.8,,2.9,45,1015.8,clouds
2022-10-18,12.8,,2.6,43.8,1020.8,clear
2022-10-19,12,,2.4,49.4,1024.7,clear
2022-10-20,14.2,,2.6,48.1,1026.6,clear
2022-10-21,16.7,,2.8,44.9,1023.2,clouds
2022-10-22,18.7,,2.6,43.5,1018.9,clouds
2022-10-23,15.7,0.2,2.9,69.3,1017.4,rain
2022-10-24,12.3,0.1,3,62.1,1019.6,rain
2022-10-25,12.9,0.1,2.8,56,1027.4,rain
2022-10-26,13.5,,1.8,65.5,1027.5,clouds
2022-10-27,15.2,,1.9,65.6,1024.3,clear
2022-10-28,14.6,4.8,2.6,74.5,1026.5,rain
2022-10-29,14.3,2.2,1.4,84.3,1027.1,rain
2022-10-30,14,2.9,1.8,83.6,1026.4,rain
2022-10-31,14.3,,1.8,71,1024.6,clouds
2022-11-01,14.7,,2,69.8,1020.5,clear
2022-11-02,15,,2.2,53.5,1019.4,clear
2022-11-03,14.4,,2.5,44.6,1017.2,clouds
2022-11-04,10.6,,3.1,34.9,1019.9,clouds
2022-11-05,9.8,,2.7,27.8,1023.3,clear
2022-11-06,10.7,,2.4,47,1024.1,clear
2022-11-07,11.9,,2,49.3,1022.6,clear
2022-11-08,13.3,,2.1,53.4,1024.2,clear
2022-11-09,14.3,,2.3,51.5,1024,clear
2022-11-10,14.4,,2.3,60.3,1024.5,clear
2022-11-11,14.5,,1.5,75.5,1026.4,clouds
2022-11-12,18.7,,2.3,71,1017.9,clouds
2022-11-13,16.7,5.4,3.6,75,1013.8,rain
2022-11-14,12.8,,2.2,61.8,1017.4,clouds
2022-11-15,10.8,,2.7,52.6,1016.4,clear
2022-11-16,12,,2.5,50.6,1019.7,clouds
2022-11-17,11.2,,1.8,55.6,1023.6,clouds
2022-11-18,11.5,,1.9,59.5,1026,clear
2022-11-19,13.5,,2.3,69.4,1023.3,clouds
2022-11-20,13.8,,1.3,77.1,1020,clouds
2022-11-21,14.8,,1.9,64.6,1020.4,clouds
2022-11-22,13.8,52.7,2.1,79,1019.9,rain
2022-11-23,13.7,15.1,2.1,82.1,1015.3,rain
2022-11-24,10.8,,2.1,57.6,1020.3,clouds
2022-11-25,12.6,,2.3,51.4,1018,clear
2022-11-26,13.5,,2.7,41,1015.8,clear
2022-11-27,10.1,,2,42.3,1021,clouds
2022-11-28,16.5,0.1,2,63,1016.4,rain
2022-11-29,14.5,11.1,2.4,72.5,1012.1,rain
2022-11-30,1.6,,3.8,25.5,1026.7,clouds
2022-12-01,0.2,,3.3,28.5,1029.2,clouds
2022-12-02,1.1,,2.5,42.4,1029.4,clear
2022-12-03,6,,2.2,52.4,1024.8,clouds
2022-12-04,5,,2.6,31,1027.2,clouds
2022-12-05,2.4,,3.1,24.1,1025.9,clouds
2022-12-06,2.7,,2.8,50,1023.1,clear
2022-12-07,6.1,,2.5,50.9,1022.8,clouds
2022-12-08,6.7,,1.6,47.5,1025,clouds
2022-12-09,7.3,,1.8,47.8,1022.1,clear
2022-12-10,7.9,,2.1,54.5,1018.8,clouds
2022-12-11,6.4,0.1,2.3,61,1021.1,rain
2022-12-12,7.1,1,2,70.5,1019.1,rain
2022-12-13,6,0.1,3.7,50.1,1016.2,snow
2022-12-14,-2.9,0.1,4.7,42.3,1024.9,snow
2022-12-15,0.3,,2.9,50.5,1024.6,clear
2022-12-16,1.6,,2.8,31.3,1027.1,clouds
2022-12-17,-1.4,,2.6,36.6,1023.1,clouds
2022-12-18,-4.9,,3.2,37.9,1021.6,clear
2022-12-19,-2.4,,2.7,45.3,1025.6,clear
2022-12-20,0.8,,2.2,47.4,1025.5,clouds
2022-12-21,2.4,5.5,2.1,76.4,1011.7,snow
2022-12-22,-1.7,,4.2,46.6,1006.8,clear
2022-12-23,-5.3,,5.7,42.5,1007.7,clear
2022-12-24,-3.2,,4,44.3,1016.7,clear
2022-12-25,0.3,,3.7,42.8,1019.8,clear
2022-12-26,1.2,,3.1,43.1,1023.6,clear
2022-12-27,2.2,,3,36.4,1026.5,clear
2022-12-28,2.1,,3.1,48.1,1027.7,clouds
2022-12-29,0.7,,2.8,43.9,1031,clear
2022-12-30,1.6,,2.8,52.3,1030.4,clouds
2022-12-31,2.1,,3.4,46.1,1028.5,clear
2022-01-01,-0.5,,1.9,28,1024.5,clouds
2022-01-02,2.4,,1,40.4,1020.8,clear
2022-01-03,2.1,,1.3,35.4,1020,clear
2022-01-04,2.4,,1.1,43.6,1021,clear
2022-01-05,2.7,0.1,1.4,35,1021.3,rain
2022-01-06,4.2,0.1,2,32.9,1021.2,rain
2022-01-07,2.4,,1,41.3,1023.5,clear
2022-01-08,3.1,,1.3,32.3,1018.7,clear
2022-01-09,3.5,,1.1,55,1016.8,clouds
2022-01-10,4.5,,1.2,59.4,1014.2,clouds
2022-01-11,0.3,,2.1,33.1,1011.9,clear
2022-01-12,-2.4,,1.7,36.1,1015.8,clouds
2022-01-13,-2.2,0.1,1.5,32,1014.3,snow
2022-01-14,-2.2,,1.6,33.3,1019.6,clear
2022-01-15,1.4,,0.8,28.9,1017.9,clouds
2022-01-16,2.5,,1.2,42.6,1017.9,clear
2022-01-17,0,,1.4,40.6,1020.5,clouds
2022-01-18,-1.9,,1.8,25.4,1021.8,clear
2022-01-19,0.8,0.1,1.6,35.9,1018.3,rain
2022-01-20,-0.5,,1.5,36.6,1021.7,clear
2022-01-21,1.1,,1,43,1025.1,clear
2022-01-22,4.1,,1,59.3,1021.4,clouds
2022-01-23,7,,0.9,60.6,1015.5,clouds
2022-01-24,5.1,,2.3,56.8,1017.1,clouds
2022-01-25,5,0.1,1.2,57.9,1016.6,rain
2022-01-26,4.1,,1.8,48.5,1018.6,clear
2022-01-27,4.8,,1.9,32.4,1017.7,clouds
2022-01-28,2.9,,2.2,24.6,1017.2,clouds
2022-01-29,1.7,,2.3,24.3,1014.7,clouds
2022-01-30,1.8,,2.3,21.4,1014.9,clouds
2022-01-31,1.6,,1.9,29.5,1018.6,clear
2022-02-01,2.2,,1.8,40.9,1019.7,clear
2022-02-02,0.8,,1.9,41.8,1021.5,clouds
2022-02-03,0.9,,2.1,33.4,1020.3,clouds
2022-02-04,0.1,,2.3,32.8,1018.4,clear
2022-02-05,-2,,1.8,37.1,1019.4,clear
2022-02-06,-0.9,,1.5,39,1022.4,clear
2022-02-07,0.3,,2,29.8,1021.9,clouds
2022-02-08,2.5,,1.9,33.4,1021.2,clouds
2022-02-09,4.2,,1.2,44.1,1019.8,clouds
2022-02-10,6.3,,1.4,31,1016.5,clouds
2022-02-11,4.9,,1.5,35,1020.2,clear
2022-02-12,6.4,,1.5,40,1019.4,clouds
2022-02-13,7.7,0.1,1.7,52.5,1015.9,rain
2022-02-14,7.2,0.1,1.3,55.5,1014.6,rain
2022-02-15,1.1,,1.8,35.4,1014.2,clear
2022-02-16,-2.6,,1.8,35.4,1016.7,clear
2022-02-17,-3.7,,1.8,27.8,1021.7,clear
2022-02-18,1.1,,1.3,41.5,1024.4,clouds
2022-02-19,3.9,0.1,1.1,45.3,1016.4,rain
2022-02-20,-1.4,,2,24.5,1019.1,clear
2022-02-21,0.7,,1.5,34.3,1023.3,clear
2022-02-22,0.5,,1.9,28.8,1025,clouds
2022-02-23,-1.4,,2.1,27.3,1025.4,clouds
2022-02-24,0.6,,1.7,29.9,1024.3,clear
2022-02-25,4.2,,1.4,37,1021.9,clear
2022-02-26,6.6,,1.6,50.8,1015.2,clear
2022-02-27,5.4,0.1,2,36.5,1016.7,rain
2022-02-28,7.5,,1.4,32.5,1017,clouds
2022-03-01,9.3,2.4,1.2,61.6,1009,rain
2022-03-02,5.6,,2.1,37.4,1011.7,clear
2022-03-03,6.3,,1.6,48.4,1013.7,clear
2022-03-04,8.7,,1.7,57,1010.2,clouds
2022-03-05,7.3,,2.2,26.1,1008.8,clear
2022-03-06,3.8,,1.3,31,1015.4,clear
2022-03-07,5.3,,1.6,44.8,1015.3,clouds
2022-03-08,7,,1.2,42.4,1013.8,clear
2022-03-09,8.9,,1.7,50.1,1016.9,clear
2022-03-10,10.3,,1.3,63.8,1016.8,clouds
2022-03-11,12.1,0.1,0.8,72.3,1013.8,rain
2022-03-12,15.1,,1.6,75.8,1012.4,clouds
2022-03-13,15.2,19.2,1.5,83.9,1008,rain
2022-03-14,10.6,0.2,1.5,84.6,1008,rain
2022-03-15,10.3,,1.7,57.8,1009.2,clear
2022-03-16,12.1,,1.2,52.1,1010.9,clear
2022-03-17,10,7.2,2.1,64.1,1014.4,rain
2022-03-18,7.1,11,2.5,71.9,1005.2,rain
2022-03-19,5,2.3,1,73.5,1005,rain
2022-03-20,6.5,,1.3,62.3,1013.9,clouds
2022-03-21,8,,1.7,45.1,1018.1,clouds
2022-03-22,9.1,,1.6,40.8,1016,clouds
2022-03-23,7.7,,1.1,52.5,1013.2,clouds
2022-03-24,9.6,,1.3,49.8,1015.9,clouds
2022-03-25,11.9,4.7,1.9,71.3,1013.5,rain
2022-03-26,15.1,85.9,2,72.1,998.6,rain
2022-03-27,13.4,,1.7,41.4,1009.7,clouds
2022-03-28,8.4,,2,38.6,1021.1,clouds
2022-03-29,10,,1.7,52.4,1020.6,clear
2022-03-30,12.3,,1.2,75.1,1016.2,clouds
2022-03-31,11.9,2.1,1.4,77.5,1017.8,rain
2022-04-01,8.8,0.1,1.9,52.3,1024.1,rain
2022-04-02,9.2,,1.3,54.6,1022.4,clear
2022-04-03,10.5,,1.6,55.1,1022.7,clear
2022-04-04,12.1,,1.3,55,1022.4,clear
2022-04-05,12.3,,1.2,48.8,1017.1,clouds
2022-04-06,13.8,,1.5,33.5,1015.4,clear
2022-04-07,15.1,,1,35.5,1012.1,clear
2022-04-08,13.5,,1.9,49.5,1015.3,clear
2022-04-09,15.7,,1.7,61.1,1012.6,clear
2022-04-10,17.3,,1.8,62.9,1013.3,clouds
2022-04-11,16.6,0.1,1.3,79.9,1010.5,rain
2022-04-12,19.1,0.1,1.7,76.3,1007.1,rain
2022-04-13,13.9,0.1,2.3,76.5,1010.5,rain
2022-04-14,11.8,0.1,3.2,64.6,1012.6,rain
2022-04-15,12.4,0.1,2.1,56.9,1011.9,rain
2022-04-16,11.2,,1.8,51,1013,clouds
2022-04-17,14,,1.5,40.6,1013.3,clouds
2022-04-18,16.4,,1.4,32.9,1012.6,clouds
2022-04-19,17.2,,1.8,27.1,1012.2,clouds
2022-04-20,17,,1.6,30.8,1011.7,clear
2022-04-21,12.5,2.8,0.4,70,1009.6,rain
2022-04-22,15.6,,1.9,70.3,1008,clear
2022-04-23,16.7,,1.3,64.3,1008.4,clouds
2022-04-24,19.2,,1.2,63.8,1006.4,clear
2022-04-25,19.5,8.9,1.2,68.1,1006.9,rain
2022-04-26,17.6,69.3,0.9,93.1,998.8,rain
2022-04-27,17.2,,1.7,56.5,1009.7,clouds
2022-04-28,16,,1.3,57.6,1012.1,clouds
2022-04-29,11.6,21.1,2.5,66.8,1010.9,rain
2022-04-30,13.4,,1.2,62.6,1012.9,clouds
2022-05-01,14.3,,1.4,42,1008.9,clear
2022-05-02,13.4,0.1,1.9,49.1,1009.4,rain
2022-05-03,13.4,,1.6,58.5,1015.4,clear
2022-05-04,15.2,,1.7,57.6,1015.8,clear
2022-05-05,17.3,,1.6,62,1015.2,clear
2022-05-06,19.1,,1.5,64.3,1012.1,clear
2022-05-07,20.1,,1.3,59.9,1011.8,clouds
2022-05-08,16.2,,2.2,52.4,1014.4,clouds
2022-05-09,16.6,0.1,1.7,44.4,1013.5,rain
2022-05-10,16.5,0.1,1.7,48.8,1012.5,rain
2022-05-11,18.8,0.1,1.1,60.8,1010.7,rain
2022-05-12,19.3,0.1,1,77.1,1006.7,rain
2022-05-13,17.2,2.4,1,80.9,1003.6,rain
2022-05-14,18.6,,1.5,41.1,1006.8,clouds
2022-05-15,16,,2.1,43.8,1009,clouds
2022-05-16,16.8,,1.6,44,1008.1,clouds
2022-05-17,18.6,,1.6,48.3,1010.5,clear
2022-05-18,19.9,,1.5,52.6,1013.6,clear
2022-05-19,19.4,,1.2,44.4,1013.6,clouds
2022-05-20,19.3,,1,57.1,1009.3,clouds
2022-05-21,21.7,,1.4,55.4,1003.8,clear
2022-05-22,24.2,,1.2,44.6,1002.7,clouds
2022-05-23,20.6,,1.5,67.4,1008.2,clear
2022-05-24,22.9,,1.5,53.3,1008.7,clouds
2022-05-25,22.1,,1.8,57.8,1004.6,clouds
2022-05-26,21.8,,1.3,49.1,999.6,clouds
2022-05-27,23.4,,1.5,31,997.3,clear
2022-05-28,22.2,,1.3,46,1002.2,clouds
2022-05-29,22.5,0.1,1.7,46.5,1001.7,rain
2022-05-30,22.7,0.1,1.4,56.3,997.2,rain
2022-05-31,22.9,,1.9,35.5,1003.4,clear
2022-06-01,22,,1.7,47.3,1002.6,clouds
2022-06-02,21.5,,1.9,66.8,1002.9,clear
2022-06-03,20.8,,1.5,71.8,1006.1,clear
2022-06-04,21.3,,1.6,57,1007.5,clouds
2022-06-05,17.4,54.8,1.2,84.8,999.1,rain
2022-06-06,20.2,0.3,1.5,69.5,995.7,rain
2022-06-07,17.9,2.2,1.5,68.6,1004.1,rain
2022-06-08,16.9,0.5,1.2,76.6,1008.3,rain
2022-06-09,18.2,,1.5,74.4,1009.9,clear
2022-06-10,20,,1.2,69.3,1010,clouds
2022-06-11,21.7,,1.1,63.9,1007.8,clouds
2022-06-12,20.1,,1.4,68,1009.2,clouds
2022-06-13,19.9,0.1,1.9,65.1,1005.7,rain
2022-06-14,17.1,11.9,1.4,82.9,1003.9,rain
2022-06-15,20.2,0.6,1.8,79.1,1003.3,rain
2022-06-16,22.5,,1.6,71.8,1003.8,clouds
2022-06-17,23,,1.7,75.3,1004.5,clouds
2022-06-18,24.4,,1.8,74.6,1003.2,clouds
2022-06-19,24.5,0.1,1.8,75.8,1003.5,rain
2022-06-20,25.1,,1.4,74.4,1000.6,clouds
2022-06-21,24.8,,1.5,75.6,1000,clouds
2022-06-22,25.6,,1.8,74.3,1003.4,clouds
2022-06-23,23.8,0.1,2.4,87.1,1000.1,rain
2022-06-24,24,35.3,2.3,85.1,996.2,rain
2022-06-25,24.2,0.2,2.1,82.1,1003,rain
2022-06-26,24.9,0.3,1.8,85.8,1007.6,rain
2022-06-27,25.3,22.4,3.5,88.4,1006.8,rain
2022-06-28,25.5,6.9,4.2,84.9,1004,rain
2022-06-29,25,52.5,2.7,88.8,1004.5,rain
2022-06-30,26.4,6.1,1.8,81.4,1008.7,rain
2022-07-01,26.9,,1.5,77.6,1010.8,clear
2022-07-02,27.4,,1.1,68.9,1008.7,clouds
2022-07-03,27.9,0.1,1.2,67.6,1005.1,rain
2022-07-04,27.6,,1.1,71.6,1001.8,clouds
2022-07-05,27.2,,1.6,75.6,1001.5,clouds
2022-07-06,27.4,0.1,1.9,80.6,1004.9,rain
2022-07-07,28,,2.1,79.3,1004.3,clouds
2022-07-08,27.1,0.5,1.5,84.4,999.2,rain
2022-07-09,27.6,,1.4,70.6,997.8,clouds
2022-07-10,26.3,,1.9,77.6,1001.8,clouds
2022-07-11,24.8,19.8,0.5,88.4,1002.3,rain
2022-07-12,25.3,0.1,1.3,80.1,1004.6,rain
2022-07-13,24.2,0.1,1.5,79.1,1002,rain
2022-07-14,28.1,0.1,1.3,78.4,995.6,rain
2022-07-15,27.3,,1.2,74.5,994.9,clouds
2022-07-16,27.7,,1.1,63.9,994.1,clouds
2022-07-17,27.5,,1.2,67.3,996.6,clouds
2022-07-18,22.9,81.4,0.7,90.3,996.3,rain
2022-07-19,25.4,0.3,1.4,82.5,998.1,rain
2022-07-20,27.2,0.1,1.2,69.6,1002,rain
2022-07-21,27.2,15.7,1.4,71.4,997.7,rain
2022-07-22,25.9,0.1,1.3,66,1001.3,rain
2022-07-23,24.2,1.8,1.3,78.9,1002.5,rain
2022-07-24,26,27.3,1.4,81.9,999.1,rain
2022-07-25,26.2,,1.4,79.5,1004.5,clouds
2022-07-26,25.5,,1.2,79.4,1006.3,clouds
2022-07-27,26.7,,1.2,71.3,1006.4,clouds
2022-07-28,26.7,0.1,1,77.8,1007.6,rain
2022-07-29,29.4,,1.3,69.3,1008,clear
2022-07-30,28.3,2.6,2,71.1,1005.2,rain
2022-07-31,26.5,18.4,1.8,86.4,1003.5,rain
2022-08-01,27.5,5.8,2.8,79.1,1004,rain
2022-08-02,27.2,38.5,2.5,85.8,1007.1,rain
2022-08-03,28.3,1.5,1.5,81.1,1007.1,rain
2022-08-04,28.6,,1,80.6,1005.4,clouds
2022-08-05,28.8,,0.9,79.8,1002.7,clouds
2022-08-06,29.5,,1.4,78.8,1002.1,clouds
2022-08-07,29.6,,1.8,78.4,1003.8,clouds
2022-08-08,29.3,,1.3,71.6,1004.9,clouds
2022-08-09,28.8,,1.4,73.4,1004.7,clouds
2022-08-10,28.4,0.1,1.2,76.4,1003.7,rain
2022-08-11,27.3,1.4,1,82.5,1002.2,rain
2022-08-12,29.2,,1,79.8,1001.4,clouds
2022-08-13,27.9,0.4,1.2,83.5,1002.5,rain
2022-08-14,29.4,,1.3,74.8,1003,clouds
2022-08-15,29.9,,1.4,70,1000.6,clouds
2022-08-16,26.3,47.3,0.9,84.6,1000.8,rain
2022-08-17,23.7,4.9,0.7,90.6,1002.4,rain
2022-08-18,25.2,,1.2,78.3,1003.7,clouds
2022-08-19,26.5,,1.4,79.1,1000.6,clouds
2022-08-20,26.2,29.5,0.9,89.6,998.8,rain
2022-08-21,26,,1.2,74.1,1001.1,clouds
2022-08-22,25.6,,1.3,70,1000.9,clouds
2022-08-23,25.6,2.3,0.6,79.6,1001.8,rain
2022-08-24,22.2,56.4,1,85,1003.9,rain
2022-08-25,24.1,,0.8,74.6,1003.1,clouds
2022-08-26,24.6,,1.6,62.3,1002.5,clouds
2022-08-27,23.6,,0.9,59.5,1004.8,clouds
2022-08-28,22.5,,1.2,57.5,1010.5,clouds
2022-08-29,22.7,0.1,1.1,68.9,1010.9,rain
2022-08-30,21.6,18.3,0.5,87.3,1006.4,rain
2022-08-31,22.6,18.3,0.8,86.8,1003.3,rain
2022-09-01,22.1,0.3,0.8,79.1,1008.8,rain
2022-09-02,20.8,14.5,1.1,84.8,1011,rain
2022-09-03,22.7,1,1.1,82.6,1009.8,rain
2022-09-04,25.9,0.1,1.2,80.9,1006.1,rain
2022-09-05,25.7,25.7,1.4,83.6,999,rain
2022-09-06,24.2,97.9,2.9,65.9,995.2,rain
2022-09-07,22.2,,1.1,62.4,1012,clear
2022-09-08,22.4,,1.2,63.1,1013,clouds
2022-09-09,22.7,,1.4,62.1,1012.9,clouds
2022-09-10,22.1,,1.4,66.9,1012.8,clouds
2022-09-11,23.2,,1,72.8,1010.4,clouds
2022-09-12,23.3,,1.2,73.8,1009.7,clouds
2022-09-13,24.9,,2.1,64.4,1010.5,clouds
2022-09-14,24.7,,2.5,60.4,1010.9,clouds
2022-09-15,24.4,,1.5,68.1,1007.9,clouds
2022-09-16,25.3,,1,75.6,1005.2,clouds
2022-09-17,25.4,0.8,1.2,80.1,1003.5,rain
2022-09-18,27,7.8,3,70.5,995,rain
2022-09-19,25.9,7.9,2.6,62.6,991.2,rain
2022-09-20,20.1,,2.5,51.4,1008.6,clouds
2022-09-21,18.3,,1.7,58.1,1013.2,clouds
2022-09-22,19.4,,1.1,66.6,1010.8,clouds
2022-09-23,21.7,,1.3,58.6,1007.9,clouds
2022-09-24,19.3,,1.6,47.1,1011.6,clouds
2022-09-25,19,,0.8,62.5,1012,clouds
2022-09-26,18.9,,0.8,71.4,1012.2,clouds
2022-09-27,21.1,0.1,1,70,1011.1,rain
2022-09-28,20.9,,1,71.4,1009.4,clouds
2022-09-29,21.3,,1.1,68.3,1010,clear
2022-09-30,21.1,,1.1,69.8,1011.6,clear
2022-10-01,22.5,,0.8,58,1013.1,clouds
2022-10-02,22,,1.2,69.9,1013.7,clouds
2022-10-03,25,,1.8,77.1,1011,clouds
2022-10-04,22.9,7.5,1.7,78.9,1008,rain
2022-10-05,18,0.1,1.4,69.6,1014.7,rain
2022-10-06,17.2,2.3,0.8,74.1,1013.8,rain
2022-10-07,17.6,0.1,1.6,55.9,1013.8,rain
2022-10-08,16.8,,2,55.9,1019.4,clouds
2022-10-09,15,0.1,1.5,75.3,1013,rain
2022-10-10,13.9,,1.9,48.4,1010,clouds
2022-10-11,14.5,,1.5,50.4,1015.6,clear
2022-10-12,15.5,,1.6,60.8,1021.3,clear
2022-10-13,17.6,,1.7,60.3,1019.3,clear
2022-10-14,17.4,,1,67.1,1015.3,clouds
2022-10-15,18.1,,1,70.4,1014.6,clear
2022-10-16,18.7,,0.9,68.6,1013.2,clear
2022-10-17,16.5,,2,49.3,1011.7,clear
2022-10-18,11.6,,2.5,37.5,1016.5,clear
2022-10-19,12.2,,1.7,38.5,1020.4,clear
2022-10-20,13.2,,1.1,48.4,1022.9,clear
2022-10-21,15.9,0,0.7,58,1020,clouds
2022-10-22,18.2,,0.9,63,1015.2,clouds
2022-10-23,16.8,,1.3,49.6,1012.5,clear
2022-10-24,13.6,,1.5,37.8,1015,clear
2022-10-25,13,,1.7,47.5,1022.3,clear
2022-10-26,13.5,,1.1,60.3,1022.7,clouds
2022-10-27,15.6,,1.4,52.6,1019.9,clear
2022-10-28,15.6,,1.6,60,1020.9,clear
2022-10-29,15.1,,1.2,68.6,1021.8,clouds
2022-10-30,14.1,,1.4,69,1021.1,clouds
2022-10-31,14.3,,1.1,62.3,1019.5,clear
2022-11-01,15.6,,1.1,53.1,1016.3,clear
2022-11-02,14.3,,1,61.3,1015.4,clear
2022-11-03,14.3,,1.3,45.8,1013.1,clear
2022-11-04,10.5,,2.1,36.6,1015.8,clear
2022-11-05,9.6,,1.8,28.1,1019.2,clear
2022-11-06,10.7,,1.5,45.1,1019.8,clear
2022-11-07,11.1,,1.1,56,1018.6,clear
2022-11-08,12.3,,1.1,51.1,1020.2,clear
2022-11-09,12.3,,0.9,57.4,1020.4,clear
2022-11-10,13.5,,0.8,52,1019.9,clear
2022-11-11,15.1,,1.1,65.6,1021.5,clear
2022-11-12,16.7,3.6,1,80,1014.5,rain
2022-11-13,17.7,17.8,1.3,65.3,1008.7,rain
2022-11-14,12,,1,61.2,1013,clouds
2022-11-15,10.1,,1.7,49.8,1012.6,clear
2022-11-16,11,,0.8,54.8,1015.7,clear
2022-11-17,11.2,,1.2,48.5,1019.1,clouds
2022-11-18,11.8,,1.1,53.6,1021.1,clear
2022-11-19,13.6,,1.2,59,1017.9,clouds
2022-11-20,13.3,0.1,0.7,70,1015.3,rain
2022-11-21,12.9,,0.8,68.9,1016.5,clouds
2022-11-22,13.2,1.2,1.1,66.9,1014.8,rain
2022-11-23,13.5,0.6,1.4,64,1011.1,rain
2022-11-24,11.2,,1.4,40.5,1015.9,clouds
2022-11-25,12.1,,1,55.1,1014.6,clear
2022-11-26,12.8,,1.2,51.3,1011.9,clear
2022-11-27,10.3,,1,40.9,1016.3,clouds
2022-11-28,16,8,1.4,62.4,1012.1,rain
2022-11-29,14.5,14.8,2.2,57.3,1007.8,rain
2022-11-30,0.7,,2.6,33.3,1022.7,clouds
2022-12-01,-1.1,,2.1,31.9,1025.3,clouds
2022-12-02,0.8,,1.5,41.1,1025.1,clouds
2022-12-03,4.8,,0.8,55.4,1020.9,clouds
2022-12-04,4.6,,2,29.3,1022.7,clouds
2022-12-05,1.8,,2.3,21.8,1021.5,clouds
2022-12-06,3.4,,1.3,37.4,1019.3,clear
2022-12-07,6.1,,0.9,42.9,1019.3,clear
2022-12-08,6.2,,1.2,44.8,1020.7,clouds
2022-12-09,6.7,,0.9,50.1,1017.8,clouds
2022-12-10,6.7,,1.4,52.5,1014.5,clouds
2022-12-11,6.4,,2,34.1,1016.4,clear
2022-12-12,5,1.3,1.3,60,1015.1,rain
2022-12-13,5.6,0.1,1.6,46.8,1013.5,snow
2022-12-14,-1.9,,2,45.3,1020.9,clear
2022-12-15,-0.2,,1.3,51.8,1020.8,clear
2022-12-16,2,,1.7,25,1022.4,clouds
2022-12-17,-1.2,,1.9,33.5,1018.8,clouds
2022-12-18,-4.7,,1.7,37.1,1017.7,clear
2022-12-19,-2.1,,1.1,46.6,1021.6,clear
2022-12-20,0.7,,1.5,52.8,1021.2,clear
2022-12-21,1.3,10.8,1,83.6,1007.9,rain
2022-12-22,-1,0.1,2,48.1,1003.5,snow
2022-12-23,-4.7,0.1,2.4,41.4,1006.1,snow
2022-12-24,-3.4,,2.5,47.3,1012.7,clear
2022-12-25,-0.3,,1.8,43.8,1016.3,clear
2022-12-26,1.3,,1.9,36.3,1019.4,clear
